20 Jul 2024 04:00:00.000000000,20 Jul 2024 04:00:50.000000000,20 Jul 2024 04:01:40.000000000,20 Jul 2024 04:02:30.000000000,20 Jul 2024 04:03:20.000000000,20 Jul 2024 04:04:10.000000000,20 Jul 2024 04:05:00.000000000,20 Jul 2024 04:05:50.000000000,20 Jul 2024 04:06:40.000000000,20 Jul 2024 04:07:30.000000000,20 Jul 2024 04:08:20.000000000,20 Jul 2024 04:09:10.000000000,20 Jul 2024 04:10:00.000000000,20 Jul 2024 04:10:50.000000000,20 Jul 2024 04:11:40.000000000,20 Jul 2024 04:12:30.000000000,20 Jul 2024 04:13:20.000000000,20 Jul 2024 04:14:10.000000000,20 Jul 2024 04:15:00.000000000,20 Jul 2024 04:15:50.000000000,20 Jul 2024 04:16:40.000000000,20 Jul 2024 04:17:30.000000000,20 Jul 2024 04:18:20.000000000,20 Jul 2024 04:19:10.000000000,20 Jul 2024 04:20:00.000000000,20 Jul 2024 04:20:50.000000000,20 Jul 2024 04:21:40.000000000,20 Jul 2024 04:22:30.000000000,20 Jul 2024 04:23:20.000000000,20 Jul 2024 04:24:10.000000000,20 Jul 2024 04:25:00.000000000,20 Jul 2024 04:25:50.000000000,20 Jul 2024 04:26:40.000000000,20 Jul 2024 04:27:30.000000000,20 Jul 2024 04:28:20.000000000,20 Jul 2024 04:29:10.000000000,20 Jul 2024 04:30:00.000000000,20 Jul 2024 04:30:50.000000000,20 Jul 2024 04:31:40.000000000,20 Jul 2024 04:32:30.000000000,20 Jul 2024 04:33:20.000000000,20 Jul 2024 04:34:10.000000000,20 Jul 2024 04:35:00.000000000,20 Jul 2024 04:35:50.000000000,20 Jul 2024 04:36:40.000000000,20 Jul 2024 04:37:30.000000000,20 Jul 2024 04:38:20.000000000,20 Jul 2024 04:39:10.000000000,20 Jul 2024 04:40:00.000000000,20 Jul 2024 04:40:50.000000000,20 Jul 2024 04:41:40.000000000,20 Jul 2024 04:42:30.000000000,20 Jul 2024 04:43:20.000000000,20 Jul 2024 04:44:10.000000000,20 Jul 2024 04:45:00.000000000,20 Jul 2024 04:45:50.000000000,20 Jul 2024 04:46:40.000000000,20 Jul 2024 04:47:30.000000000,20 Jul 2024 04:48:20.000000000,20 Jul 2024 04:49:10.000000000,20 Jul 2024 04:50:00.000000000
1172.551564501874,1171.9375184103267,1171.3489726901,1170.7914013954962,1170.269993817729,1169.7896056081652,1169.3547129343538,1168.9693701248814,1168.6371712278985,1168.3612158718247,1168.1440797756516,1167.9877902106437,1167.8938066659125,1167.8630069174928,1167.8956786452939,1167.991516684885,1168.149625942713,1168.368529944453,1168.6461849277637,1168.9799993334316,1169.3668584936888,1169.8031542637025,1170.284819293031,1170.8073655883977,1171.3659269780271,1171.9553050518205,1172.5700181204404,1173.2043527108726,1173.8524170959643,1174.508196340875,1175.1656083404848,1175.8185603182812,1176.4610052589073,1177.0869977534512,1177.6907487477613,1178.2666787001644,1178.809468674664,1179.3141089193439,1179.775944506495,1180.1907176408465,1180.5546062745286,1180.8642587020668,1181.1168238451596,1181.3099769750372,1181.4419406596664,1181.511500763439,1181.5180173683452,1181.4614305274108,1181.3422608036112,1181.1616045897806,1180.9211242477056,1180.6230331468246,1180.2700757250075,1179.8655027352515,1179.4130418828354,1178.9168640970197,1178.3815457198912,1177.8120269316134,1177.2135667665143,1176.5916951071508,1175.952162073905
1167.8707964081775,1167.9338740237001,1168.0597137607983,1168.24714039748,1168.4944038571887,1168.7991959065478,1169.1586721573753,1169.5694791462295,1170.0277862135388,1170.529321857061,1171.0694141909592,1171.643035103152,1172.2448476699126,1172.8692563582142,1173.510459523444,1174.1625036926598,1174.819339111818,1175.4748760290215,1176.1230411848878,1176.7578339853146,1177.3733818409037,1177.963994170954,1178.5242145876778,1179.0488707980337,1179.533121785643,1179.9725018636616,1180.3629612204022,1180.7009026129986,1180.983213899959,1181.207296140553,1181.3710870279315,1181.4730794625782,1181.5123351136465,1181.4884928573326,1181.4017720233944,1181.25297042343,1181.0434571769492,1180.7751603937293,1180.4505498130861,1180.0726145424296,1179.6448360785255,1179.171156835,1178.6559444387176,1178.1039520952831,1177.520275359849,1176.9103056834624,1176.27968113676,1175.6342347418718,1174.979940869323,1174.3228601793087,1173.6690836054656,1173.024675893927,1172.3956192207083,1171.7877574156505,1171.206741321706,1170.6579758130922,1170.1465689856047,1169.677284016222,1169.2544941676083,1168.8821413859673,1168.5636989083596
1172.8991678871998,1173.5410171210306,1174.1934237427693,1174.8503348434986,1175.5056601803283,1176.1533286635304,1176.7873445014911,1177.4018424883118,1177.991141932702,1178.5497987447495,1179.0726552190865,1179.5548870781925,1179.9920473680804,1180.3801068297141,1180.7154904030897,1180.9951095564713,1181.2163901706654,1181.3772957469275,1181.476345747137,1181.5126289156553,1181.4858114740439,1181.396140121722,1181.2444398181826,1181.032106364828,1180.7610938468424,1180.4338970378255,1180.0535289114018,1179.6234934451938,1179.1477539425614,1178.6306971365582,1178.077093378035,1177.4920532458002,1176.8809809505653,1176.2495249359351,1175.603526108587,1174.9489641555817,1174.2919024291634,1173.6384318979092,1172.9946146777083,1172.3664276658233,1171.7597068065445,1171.1800925169941,1170.6329767963227,1170.1234525308842,1169.6562654916831,1169.2357694985087,1168.8658851978344,1168.5500628688912,1168.2912496345957,1168.091861411569,1167.95375988676,1167.8782347577892,1167.8659914206587,1167.91714423237,1168.03121541846,1168.2071396368397,1168.4432741504038,1168.7374145030456,1169.0868155367034,1169.4882175327239,1169.9378772090074
1180.3971351667583,1180.729954045033,1181.006875334184,1181.2253497882084,1181.3833667573058,1181.4794722943946,1181.5127822372895,1181.4829901596015,1181.390370125469,1181.2357742257739,1181.0206249158396,1180.7469022171042,1180.4171258873841,1180.0343327059709,1179.6020490608284,1179.1242590651498,1178.6053684695364,1178.0501646734929,1177.463773175758,1176.8516108367355,1176.2193363577414,1175.572798410487,1174.9179818758803,1174.260952673413,1173.6078016809113,1172.9645882585128,1172.3372839006488,1171.731716544557,1171.1535160637748,1170.6080614695172,1170.1004303318223,1169.6353509158976,1169.2171575068814,1168.8497493686957,1168.5365537497482,1168.2804933101966,1168.0839583029947,1167.9487837938457,1167.8762321547863,1167.8669810124252,1167.9211167756719,1168.0381338103011,1168.2169392687983,1168.4558635254248,1168.7526761081936,1169.1046069628962,1169.508372829929,1169.960208463003,1170.455902370939,1170.9908367197115,1171.560030992574,1172.158188971676,1172.7797485753938,1173.4189340618802,1174.0698100911402,1174.7263371253887,1175.3824276403038,1176.032002618125,1176.6690477969278,1177.2876691588262,1177.882147152795
1180.0150263199075,1179.5805033655358,1179.1006726852013,1178.5799589580433,1178.0231665352703,1177.4354357314978,1176.8221959465786,1176.189116024071,1175.5420522810352,1174.8869946693915,1174.2300115510413,1173.5771935873133,1172.934597257158,1172.3081885281795,1171.7037872092058,1171.1270125126493,1170.583230349177,1170.0775028659493,1169.6145407229062,1169.1986585791535,1168.8337342337088,1168.5231718316227,1168.2698695083673,1168.076191802496,1167.943947119495,1167.8743704789872,1167.868111723762,1167.9252293128225,1168.0451897629123,1168.2268727443436,1168.4685817782076,1168.7680604239833,1169.1225137900403,1169.528635145333,1169.9826373589628,1170.4802888466686,1171.0169536594517,1171.5876353104259,1172.18702390179,1172.8095460849368,1173.449417363177,1174.100696228712,1174.7573396131174,1175.4132591237772,1176.0623775372364,1176.6986850241217,1177.3162945888778,1177.909496220727,1178.4728092696714,1179.0010325827259,1179.4892919603615,1179.933084521181,1180.3283195936724,1180.6713557869832,1180.959033928219,1181.1887055905831,1181.3582569755729,1181.466127951977,1181.511326095437,1181.49343561364,1181.4126210843995
1172.2791421504228,1171.67591937877,1171.1005824127337,1170.5584839500852,1170.0546706088517,1169.5938353445974,1169.1802730994377,1168.8178401255495,1168.5099173925926,1168.2593784499272,1168.068562071546,1167.9392499642804,1167.8726497690996,1167.869383531161,1167.9294817583077,1168.0523831295948,1168.236939856988,1168.4814286444507,1168.7835671308078,1169.1405356462756,1169.5490040583572,1170.0051634315794,1170.50476217785,1171.0431463307793,1171.615303538267,1172.2159103337922,1172.8393822182086,1173.4799260605134,1174.1315943085592,1174.7883404884851,1175.4440754651478,1176.0927239345767,1176.728280623367,1177.3448656788553,1177.9367787471035,1178.4985512535409,1179.0249964224831,1179.5112565967715,1179.9528474469605,1180.3456986903884,1180.6861909737765,1180.9711886084028,1181.1980678841744,1181.3647407274836,1181.469673507605,1181.5119008372747,1181.491034254547,1181.4072657151282,1181.261365866748,1181.0546771196152,1180.789101569445,1180.4670838717072,1180.091589207554,1179.6660765228203,1179.1944672619152,1178.6811098572948,1178.1307402730743,1177.548438937333,1176.939584431757,1176.3098043389894,1175.6649236772791
1167.8707964081775,1167.9338740237001,1168.0597137607983,1168.2471403974807,1168.4944038571898,1168.799195906549,1169.158672157376,1169.5694791462295,1170.027786213541,1170.529321857061,1171.069414190957,1171.643035103152,1172.2448476699126,1172.8692563582142,1173.5104595234436,1174.1625036926587,1174.819339111818,1175.4748760290204,1176.1230411848878,1176.7578339853146,1177.3733818409032,1177.9639941709538,1178.5242145876778,1179.0488707980337,1179.5331217856433,1179.9725018636616,1180.3629612204022,1180.7009026129997,1180.9832138999593,1181.207296140553,1181.3710870279315,1181.4730794625782,1181.5123351136463,1181.4884928573326,1181.4017720233942,1181.25297042343,1181.043457176949,1180.7751603937293,1180.4505498130861,1180.0726145424287,1179.6448360785255,1179.1711568349976,1178.6559444387174,1178.1039520952831,1177.5202753598492,1176.9103056834615,1176.27968113676,1175.6342347418708,1174.979940869323,1174.3228601793087,1173.6690836054656,1173.024675893927,1172.3956192207086,1171.7877574156507,1171.2067413217057,1170.6579758130922,1170.1465689856047,1169.677284016222,1169.2544941676063,1168.8821413859673,1168.5636989083596
1172.8991678872,1173.5410171210306,1174.19342374277,1174.8503348434983,1175.5056601803299,1176.1533286635315,1176.78734450149,1177.4018424883127,1177.991141932703,1178.5497987447498,1179.072655219088,1179.5548870781925,1179.992047368081,1180.3801068297164,1180.7154904030913,1180.9951095564713,1181.2163901706665,1181.377295746931,1181.4763457471379,1181.5126289156553,1181.4858114740462,1181.3961401217227,1181.2444398181865,1181.032106364829,1180.7610938468426,1180.4338970378246,1180.0535289114016,1179.6234934451938,1179.147753942562,1178.630697136559,1178.0770933780339,1177.4920532458,1176.8809809505667,1176.2495249359379,1175.6035261085867,1174.9489641555813,1174.2919024291634,1173.6384318979106,1172.994614677709,1172.3664276658249,1171.7597068065443,1171.180092516996,1170.632976796323,1170.1234525308835,1169.6562654916834,1169.235769498509,1168.8658851978337,1168.5500628688928,1168.291249634596,1168.0918614115694,1167.9537598867582,1167.878234757791,1167.8659914206617,1167.9171442323677,1168.0312154184646,1168.20713963684,1168.4432741504047,1168.7374145030453,1169.0868155367032,1169.4882175327234,1169.9378772090092
1180.3971351667583,1180.729954045033,1181.0068753341836,1181.2253497882098,1181.3833667573067,1181.4794722943948,1181.5127822372908,1181.4829901596015,1181.3903701254678,1181.235774225774,1181.0206249158396,1180.7469022171044,1180.417125887382,1180.0343327059718,1179.6020490608294,1179.1242590651498,1178.6053684695364,1178.0501646734917,1177.463773175757,1176.851610836735,1176.2193363577403,1175.572798410487,1174.9179818758805,1174.2609526734116,1173.6078016809104,1172.9645882585123,1172.3372839006495,1171.7317165445552,1171.1535160637743,1170.608061469517,1170.100430331823,1169.6353509158953,1169.2171575068799,1168.8497493686928,1168.5365537497435,1168.2804933101938,1168.0839583029954,1167.948783793843,1167.8762321547838,1167.8669810124215,1167.921116775667,1168.0381338102977,1168.2169392687952,1168.4558635254239,1168.75267610819,1169.1046069628946,1169.5083728299273,1169.9602084630005,1170.4559023709394,1170.9908367197093,1171.5600309925703,1172.158188971672,1172.7797485753917,1173.418934061878,1174.0698100911368,1174.7263371253848,1175.3824276402984,1176.0320026181225,1176.669047796925,1177.2876691588224,1177.8821471527942
1180.0150263199068,1179.5805033655354,1179.1006726852004,1178.5799589580427,1178.0231665352692,1177.4354357314976,1176.8221959465793,1176.1891160240718,1175.542052281037,1174.8869946693899,1174.2300115510411,1173.577193587315,1172.934597257159,1172.3081885281792,1171.7037872092058,1171.1270125126482,1170.5832303491775,1170.07750286595,1169.6145407229048,1169.1986585791535,1168.83373423371,1168.5231718316236,1168.269869508368,1168.076191802496,1167.943947119495,1167.8743704789865,1167.8681117237638,1167.9252293128227,1168.0451897629114,1168.226872744344,1168.4685817782076,1168.7680604239836,1169.1225137900403,1169.5286351453346,1169.9826373589628,1170.4802888466697,1171.016953659452,1171.587635310426,1172.1870239017915,1172.8095460849377,1173.4494173631765,1174.100696228712,1174.7573396131156,1175.413259123778,1176.062377537236,1176.6986850241217,1177.3162945888787,1177.9094962207284,1178.4728092696712,1179.0010325827259,1179.4892919603603,1179.933084521181,1180.3283195936722,1180.671355786983,1180.959033928217,1181.1887055905845,1181.3582569755727,1181.466127951977,1181.5113260954354,1181.49343561364,1181.4126210844015
1172.2791421504223,1171.67591937877,1171.1005824127337,1170.5584839500848,1170.0546706088514,1169.5938353445974,1169.1802730994389,1168.8178401255486,1168.5099173925926,1168.2593784499272,1168.0685620715449,1167.9392499642795,1167.8726497690986,1167.8693835311599,1167.9294817583077,1168.0523831295948,1168.2369398569892,1168.4814286444528,1168.7835671308078,1169.1405356462756,1169.5490040583575,1170.0051634315794,1170.5047621778476,1171.0431463307814,1171.6153035382672,1172.2159103337895,1172.8393822182068,1173.4799260605146,1174.1315943085565,1174.7883404884824,1175.4440754651473,1176.0927239345747,1176.7282806233668,1177.3448656788548,1177.9367787470994,1178.4985512535409,1179.0249964224822,1179.5112565967688,1179.9528474469587,1180.3456986903868,1180.686190973772,1180.9711886083967,1181.198067884172,1181.3647407274777,1181.4696735075975,1181.51190083727,1181.491034254542,1181.4072657151219,1181.2613658667424,1181.0546771196102,1180.789101569438,1180.467083871703,1180.0915892075473,1179.6660765228144,1179.194467261909,1178.6811098572903,1178.1307402730672,1177.548438937325,1176.939584431752,1176.3098043389846,1175.6649236772757
